position,name,ms_level,polarity,retention_time,height,area,mz,neutral_mass,adducts,p_value,quantitation_mass,CI_1.mzXML retention_time,CI_1.mzXML height,CI_1.mzXML mz,CI_10.mzXML retention_time,CI_10.mzXML height,CI_10.mzXML mz,CI_11.mzXML retention_time,CI_11.mzXML height,CI_11.mzXML mz,CI_13.mzXML retention_time,CI_13.mzXML height,CI_13.mzXML mz,CI_15.mzXML retention_time,CI_15.mzXML height,CI_15.mzXML mz,CI_16.mzXML retention_time,CI_16.mzXML height,CI_16.mzXML mz,CI_17.mzXML retention_time,CI_17.mzXML height,CI_17.mzXML mz,CI_18.mzXML retention_time,CI_18.mzXML height,CI_18.mzXML mz,CI_19.mzXML retention_time,CI_19.mzXML height,CI_19.mzXML mz,CI_20.mzXML retention_time,CI_20.mzXML height,CI_20.mzXML mz,CI_21.mzXML retention_time,CI_21.mzXML height,CI_21.mzXML mz,CI_22.mzXML retention_time,CI_22.mzXML height,CI_22.mzXML mz,CI_26.mzXML retention_time,CI_26.mzXML height,CI_26.mzXML mz,CI_27.mzXML retention_time,CI_27.mzXML height,CI_27.mzXML mz,CI_28.mzXML retention_time,CI_28.mzXML height,CI_28.mzXML mz,CI_29.mzXML retention_time,CI_29.mzXML height,CI_29.mzXML mz,CI_31.mzXML retention_time,CI_31.mzXML height,CI_31.mzXML mz,CI_32.mzXML retention_time,CI_32.mzXML height,CI_32.mzXML mz,CI_33.mzXML retention_time,CI_33.mzXML height,CI_33.mzXML mz,CI_34.mzXML retention_time,CI_34.mzXML height,CI_34.mzXML mz,CI_35.mzXML retention_time,CI_35.mzXML height,CI_35.mzXML mz,CI_36.mzXML retention_time,CI_36.mzXML height,CI_36.mzXML mz,CI_37.mzXML retention_time,CI_37.mzXML height,CI_37.mzXML mz,CI_38.mzXML retention_time,CI_38.mzXML height,CI_38.mzXML mz,CI_4.mzXML retention_time,CI_4.mzXML height,CI_4.mzXML mz,CI_5.mzXML retention_time,CI_5.mzXML height,CI_5.mzXML mz,CI_6.mzXML retention_time,CI_6.mzXML height,CI_6.mzXML mz,CI_8.mzXML retention_time,CI_8.mzXML height,CI_8.mzXML mz,CI_9.mzXML retention_time,CI_9.mzXML height,CI_9.mzXML mz,SP_CL_1_1.mzXML retention_time,SP_CL_1_1.mzXML height,SP_CL_1_1.mzXML mz,SP_CL_1_2.mzXML retention_time,SP_CL_1_2.mzXML height,SP_CL_1_2.mzXML mz,SP_CL_2_1.mzXML retention_time,SP_CL_2_1.mzXML height,SP_CL_2_1.mzXML mz,SP_CL_2_2.mzXML retention_time,SP_CL_2_2.mzXML height,SP_CL_2_2.mzXML mz,SP_CL_3_2.mzXML retention_time,SP_CL_3_2.mzXML height,SP_CL_3_2.mzXML mz
2098,#2098 233.0696@6.3913 MS1+,1,+,6.391283333333333,8304361.396111794,605411.1314226269,233.06958097570083,210.07954217031966,"[M+22.98922] (M+Na), [M+38.96316] (M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,#2099 319.2089@6.3913 MS1+,1,+,6.391283333333333,1064254.9505686476,605411.1314226269,319.208935546875,148.1099254797076,"[M+38.96316] (M+K), [2M+22.98922] (2M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,#2100 100.1121@2.9359 MS1+,1,+,2.9358833333333334,1.79087719417891E7,1080533.5987115016,100.11211844051586,82.07785478568762,"[M+18.03382]! (M+NH4), [2M+64.01577] (2M+ACN+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,#2101 245.0995@5.4812 MS1+,1,+,5.481216666666667,1807415.918586236,283290.826529714,245.0994529724121,166.07710626578194,"[M+64.01577] (M+ACN+Na), [M+79.02122] (M+DMSO+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,#2102 755.0206@10.1039 MS1+,1,+,10.103916666666667,2534451.5,189138.12802044174,755.020565032959,2262.039716029907,"[M+3.02183]3 (M+3H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,#2103 756.6920@10.1039 MS1+,1,+,10.103916666666667,2396412.5,189138.12802044174,756.6919981060606,2245.0719299612247,"[M+25.00377]3 (M+2H+Na), [M+3.02183]3 (M+3H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,#2104 749.6987@10.1039 MS1+,1,+,10.103916666666667,1928043.25,189138.12802044174,749.6987019856771,2224.092958904053,"[M+25.00377]3 (M+2H+Na), [M+3.02183]3 (M+3H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,#2105 822.3823@10.1039 MS1+,1,+,10.103916666666667,1864799.25,189138.12802044174,822.3822729492188,739.3243420354929,"[M+83.06037] (M+2ACN+H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,#2106 755.3547@10.1039 MS1+,1,+,10.103916666666667,1551141.4653574799,189138.12802044174,755.3547123500279,2263.0427551489147,"[M+25.00377]3 (M+2H+Na), [M+3.02183]3 (M+3H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,#2107 826.7034@10.1039 MS1+,1,+,10.103916666666667,1032502.5625,189138.12802044174,826.7033917462385,742.6461298525227,"[M+84.05511] (M+IsoProp+Na+H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,#2108 750.0329@10.1039 MS1+,1,+,10.103916666666667,1154921.3222049759,189138.12802044174,750.0329386393229,2225.0954651601564,"[M+3.02183]3 (M+3H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,#2109 702.6626@10.1039 MS1+,1,+,10.103916666666667,714417.4375,189138.12802044174,702.6626037597656,1386.2838876950955,"[M+19.04110]2 (M+H+NH4), [M+125.09419]2 (M+3ACN+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,#2110 391.2118@10.1039 MS1+,1,+,10.103916666666667,1051771.753940652,189138.12802044174,391.2117839140051,736.4452661796302,"[M+45.97844]2 (M+2Na), [M+23.99649]2 (M+H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,#2111 760.0097@10.1039 MS1+,1,+,10.103916666666667,558065.6925286703,189138.12802044174,760.0096796209162,2277.0051860838403,"[M+3.02183]3 (M+3H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,#2112 836.0338@10.1039 MS1+,1,+,10.103916666666667,415326.5843262909,189138.12802044174,836.0338460286458,751.976881563151,"[M+18.03382]! (M+NH4), [M+84.05511] (M+IsoProp+Na+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,#2113 996.5234@10.1039 MS1+,1,+,10.103916666666667,436249.6430969731,189138.12802044174,996.5233764648438,1969.049690151367,"[M+45.97844]2 (M+2Na), [M+23.99649]2 (M+H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,#2114 1034.0157@10.1039 MS1+,1,+,10.103916666666667,1085714.848061034,189138.12802044174,1034.0156656901042,2044.034654296599,"[M+23.99649]2 (M+H+Na), [M+45.97844]2 (M+2Na), [M+68.96765]3 (M+3Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,#2115 1035.0185@10.1039 MS1+,1,+,10.103916666666667,637659.625,189138.12802044174,1035.0185488746279,2046.0405835625772,"[M+45.97844]2 (M+2Na), [M+68.96765]3 (M+3Na), [M+23.99649]2 (M+H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,#2116 1034.5173@10.1039 MS1+,1,+,10.103916666666667,1250180.875,189138.12802044174,1034.5173023365162,2045.0377753019618,"[M+23.99649]2 (M+H+Na), [M+45.97844]2 (M+2Na), [M+68.96765]3 (M+3Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,#2117 997.0249@10.1039 MS1+,1,+,10.103916666666667,583462.625,189138.12802044174,997.0249328613281,1992.0339000377605,"[M+25.00377]3 (M+2H+Na), [M+23.99649]2 (M+H+Na), [M+2.01455]2 (M+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,#2118 209.1536@12.1676 MS1+,1,+,12.1676,5490998.446369854,316026.597905644,209.15359541949104,,,,209.15359541949104,12.173516666666666,4485539.932111482,209.1536102294922,12.172883333333335,5365281.225153033,209.15357971191406,12.164833333333332,4624750.777515885,209.15354919433594,12.16605,5395058.225437796,209.15365600585938,12.183666666666666,4574104.559799391,209.15354919433594,12.161750000000001,5389115.817407105,209.15350341796875,12.176083333333334,4476046.322978768,209.15354919433594,12.1787,3850171.464804624,209.1536102294922,12.1676,5490998.446369854,209.15357971191406,12.162533333333332,4936247.205967058,209.1536407470703,12.168166666666668,4923243.416875376,209.15353393554688,12.17005,5081057.483294286,209.153564453125,12.171283333333333,5162418.0832891725,209.1536407470703,12.1835,4659015.104171854,209.15365600585938,12.17485,5054418.203899294,209.15350341796875,12.166500000000001,4714230.839758589,209.1535186767578,12.160933333333332,4794709.714534023,209.15365600585938,12.172083333333335,4853484.623078958,209.1536407470703,12.162533333333332,3588026.5,209.15359497070312,12.168666666666667,5323492.419537832,209.1536102294922,12.168633333333334,5270469.821588383,209.15367126464844,12.163383333333334,4929658.085963994,209.15354919433594,12.1827,3950932.5833075037,209.15374755859375,12.160416666666666,4687571.767083997,209.15357971191406,12.167233333333334,5418860.200017916,209.1536102294922,12.181316666666667,3959880.1914755343,209.15359497070312,12.178866666666666,5043779.864919812,209.15357971191406,12.16915,4731395.612840516,209.15359497070312,12.185266666666667,4625609.84682319,209.15354919433594,12.162666666666667,4065457.144627818,209.15362548828125,12.169816666666666,5026587.842732102,209.1536102294922,12.169383333333334,4796549.121413979,209.153564453125,12.16545,4561840.069184547,209.15365600585938,12.164266666666666,4796780.501728049,209.153564453125
2119,#2119 169.0356@1.1312 MS1+,1,+,1.1312066666666667,8247041.885456807,4603179.447409654,169.0355934729943,84.01537499935209,"[M+64.01577] (M+ACN+Na), [2M+1.00728] (2M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,#2120 187.1077@1.1312 MS1+,1,+,1.1312066666666667,429994.401610748,4603179.447409654,187.1077392578125,186.1004571542969,"[M+1.00728]! (M+H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,#2121 219.5202@1.1312 MS1+,1,+,1.1312066666666667,315337.60041179403,4603179.447409654,219.5202121734619,393.0606201605225,"[M+45.97844]2 (M+2Na), [M+39.97043]2 (M+H+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,#2122 265.0851@1.1312 MS1+,1,+,1.1312066666666667,60851.62575043635,4603179.447409654,265.0850974635074,242.0937912204911,"[M+22.98922] (M+Na), [M+1.00728]! (M+H), [M+76.91904] (M+2K+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,#2123 665.4447@15.0549 MS1+,1,+,15.0549,9636099.7775505,472414.6016359196,665.4447129193475,664.4371894099027,"[M+1.00728]! (M+H), [M+23.99649]2 (M+H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,#2124 325.1623@15.0549 MS1+,1,+,15.0549,2435841.987371353,472414.6016359196,325.16230712890626,607.2828892578125,"[M+19.04110]2 (M+H+NH4), [M+43.04110]2 (M+ACN+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,#2125 323.1626@15.3430 MS1+,1,+,15.342983333333333,7377046.051383375,497426.0341907958,323.16259765625,300.17346110699464,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,#2126 381.1981@15.3430 MS1+,1,+,15.342983333333333,2314224.606169881,497426.0341907958,381.19807793112363,358.20643484527227,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,#2127 324.1659@15.3430 MS1+,1,+,15.342983333333333,1068642.7778901383,497426.0341907958,324.1659043255974,301.17668245053994,"[M+22.98922] (M+Na), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,#2128 153.1024@15.3430 MS1+,1,+,15.342983333333333,112563.06364906319,497426.0341907958,153.10244750976562,152.09502819775392,"[M+1.00728]! (M+H), [M+42.03382] (M+ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,#2129 102.0550@0.6113 MS1+,1,+,0.6113483333333334,3519471.25,327293.9819931241,102.05502476411708,,,,102.05502476411708,0.6147033333333333,3668161.499537308,102.0550308227539,0.6347933333333333,1484131.8660568623,102.0550537109375,0.6185050000000001,2473084.787505398,102.05499267578125,0.6137250000000001,2808386.2714642924,102.05500793457031,0.6112749999999999,2539820.9864888056,102.05501556396484,0.6158300000000001,3320873.057054153,102.05501556396484,0.61437,2242730.137796225,102.05500793457031,0.6133283333333334,3225148.9160501272,102.0550537109375,0.6163566666666667,2820194.4213050744,102.05500030517578,0.63627,2633042.5431973627,102.0550308227539,0.6222216666666667,1586172.2950428044,102.05502319335938,0.6128966666666666,1620022.965060435,102.05499267578125,0.6155016666666667,2305005.4396745176,102.05504608154297,0.6339166666666666,2334852.8186138165,102.05503845214844,0.6169716666666667,2633130.4092007284,102.05502319335938,0.6136516666666666,2279913.2723803716,102.0550308227539,0.6134583333333333,3136410.5738100437,102.05503845214844,0.6325233333333333,2767706.071925425,102.05506134033203,0.6113483333333334,3519471.25,102.05503845214844,0.6211016666666667,2302494.9896475156,102.05499267578125,0.6193333333333333,1909861.2757113946,102.05506134033203,0.6161150000000001,2904773.303136135,102.05502319335938,0.61427,2802615.665334251,102.05501556396484,0.6180016666666667,3062794.119986274,102.0550537109375,0.6165233333333333,3036302.3538216674,102.0550308227539,0.6158033333333334,1906692.389987861,102.0550308227539,0.6188033333333334,2261910.7400432215,102.0550537109375,0.63371,2441554.996212812,102.05500793457031,0.6335716666666666,2148277.153382697,102.05499267578125,0.6162283333333334,2121949.887483112,102.05501556396484,0.6122449999999999,2232985.063365312,102.05503845214844,0.6195166666666666,2335549.7761823996,102.05499267578125,0.6172733333333333,2170170.265416479,102.05500793457031,0.6343133333333333,1707047.4908049598,102.05502319335938
2130,#2130 282.1755@13.4639 MS1+,1,+,13.463916666666668,876952.7583784079,250611.1282109464,282.1754557291667,777.5600619793527,"[M+125.09419]2 (M+3ACN+2H), [M+68.96765]3 (M+3Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,#2131 114.0914@0.6588 MS1+,1,+,0.6587983333333334,4521388.936665868,349651.07886382344,114.09144300573013,96.05681755370526,"[M+22.98922] (M+Na), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,#2132 114.0663@0.6588 MS1+,1,+,0.6587983333333334,3633393.3518307763,349651.07886382344,114.06630639468922,96.03246142692835,"[M+18.03382]! (M+NH4), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,#2133 265.0229@0.6588 MS1+,1,+,0.6587983333333334,3991417.69931382,349651.07886382344,265.02289626177617,242.03288172867036,"[M+22.98922] (M+Na), [M+38.96316] (M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,#2134 106.0863@0.6588 MS1+,1,+,0.6587983333333334,1553401.4323946638,349651.07886382344,106.08633944862767,105.07912548030467,"[M+125.09419]2 (M+3ACN+2H), [M+1.00728]! (M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,#2135 86.0964@0.6588 MS1+,1,+,0.6587983333333334,1810921.2062270087,349651.07886382344,86.09641961490406,129.14937039737475,"[M+76.91904] (M+2K+H), [M+43.04110]2 (M+ACN+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,#2136 159.0265@0.6588 MS1+,1,+,0.6587983333333334,776395.1543632738,349651.07886382344,159.02645144255266,278.0823488476168,"[M+39.97043]2 (M+H+K), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,#2137 276.1189@0.6588 MS1+,1,+,0.6587983333333334,648813.5655096266,349651.07886382344,276.118870454676,258.0851409465595,"[M+84.06765]2 (M+2ACN+2H), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,#2138 258.8652@0.6588 MS1+,1,+,0.6587983333333334,2166420.410753468,349651.07886382344,258.8651703865297,108.41756874667719,"[2M+18.03382] (2M+NH4), [2M+42.03382] (2M+ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,#2139 270.9664@0.6588 MS1+,1,+,0.6587983333333334,840771.4736131385,349651.07886382344,270.9663516773897,191.9467638052476,"[M+79.02122] (M+DMSO+H), [M+42.03382] (M+ACN+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,#2140 376.9283@0.6588 MS1+,1,+,0.6587983333333334,1573240.1661816633,349651.07886382344,376.9282633463542,358.89564051625894,"[M+18.03382]! (M+NH4), [2M+28.02312]2 (2M+3H2O+2H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,#2141 260.8622@0.6588 MS1+,1,+,0.6587983333333334,1320344.4618025497,349651.07886382344,260.86219896589006,237.873001455547,"[M+22.98922] (M+Na), [M+38.96316] (M+K)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,#2142 283.0336@0.6588 MS1+,1,+,0.6587983333333334,308231.56961289403,349651.07886382344,283.03355676987593,244.06987734213197,"[M+38.96316] (M+K), [M+18.03382]! (M+NH4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,#2143 322.9816@0.6588 MS1+,1,+,0.6587983333333334,335671.06001678534,349651.07886382344,322.98155791183996,160.98866333261495,"[M+38.96316] (M+K), [2M+1.00728] (2M+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,#2144 284.8695@0.6588 MS1+,1,+,0.6587983333333334,445185.6002336844,349651.07886382344,284.86954922146265,239.8985758732543,"[M+38.96316] (M+K), [M+44.97116] (M+2Na-H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,#2145 242.9545@0.6588 MS1+,1,+,0.6587983333333334,519101.2540742493,349651.07886382344,242.95454597473145,209.9198748706665,"[M+22.98922] (M+Na), [M+33.03349] (M+CH3OH+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,#2146 382.8464@0.6588 MS1+,1,+,0.6587983333333334,130438.9746884224,349651.07886382344,382.84644717261904,381.83920560613797,"[M+1.00728]! (M+H), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,#2147 347.0939@0.6588 MS1+,1,+,0.6587983333333334,2460761.2317056675,349651.07886382344,347.0939402860754,346.08663967938463,"[M+1.00728]! (M+H), [M+22.98922] (M+Na), [M+22.98922] (M+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,#2148 973.4723@9.7553 MS1+,1,+,9.755316666666666,1280108.1861000694,235121.58385096284,973.4723367130055,1944.93055909771,"[M+2.01455]2 (M+2H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,#2149 654.6392@9.7553 MS1+,1,+,9.755316666666666,1094051.4370704005,235121.58385096284,654.6391799029182,1960.8952302944815,"[M+25.00377]3 (M+2H+Na), [M+3.02183]3 (M+3H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,#2150 654.9734@9.7553 MS1+,1,+,9.755316666666666,496308.48134361196,235121.58385096284,654.9733520507813,1961.8960467380025,"[M+3.02183]3 (M+3H), [M+25.00377]3 (M+2H+Na)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,#2151 211.0730@9.7553 MS1+,1,+,9.755316666666666,509279.2889311523,235121.58385096284,211.07296534946985,398.14984330186246,"[M+23.99649]2 (M+H+Na), [M+61.06534] (M+IsoProp+H)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
